TimeStep,ObjectNumber,Orientation,lable,Center_X,Center_Y,divideFlag,Major_axis,Minor_axis
1,1,-0.3544741941304964,1.0,244.04744525547449,191.5839416058394,False,37.45122514225248,9.718747846762913
1,2,3.512348582156156,2.0,260.605421686747,201.09939759036143,True,47.16961493557374,9.357296559429814
1,3,4.932814150028721,3.0,245.70892018779344,223.33333333333331,False,31.008258299471212,8.928118931446111
1,4,0.3666490925887948,4.0,262.0276073619632,243.4601226993865,True,42.58771627390798,9.836251939085097
1,6,-16.400223882747955,6.0,242.89236111111111,260.6770833333333,False,39.87843703756968,9.653487033695436
1,7,-8.855927772800765,7.0,228.0076923076923,256.2846153846154,False,19.60132038938082,8.747683510706963
1,8,-9.523853160164638,8.0,252.5378151260504,287.5518207282913,False,46.33753353007555,10.17134288248874
1,9,27.021024968198297,9.0,229.45483870967743,287.05806451612904,True,41.25261625010856,9.907617397238454
2,1,3.435704080745892,2.0,260.03913043478263,189.6695652173913,False,30.79789036165452,9.86413019903008
2,2,-0.0434532415693753,1.0,243.86899563318775,196.82096069869,False,33.624349684540455,9.11090807458736
2,3,1.011300780880635,2.0,261.23376623376623,213.66233766233765,False,22.923443201254173,8.781563243317091
2,4,5.199711433008559,3.0,246.6955128205128,231.61858974358972,False,44.043570261128224,9.178800299158157
2,5,11.36496753943472,4.0,263.05263157894734,235.7684210526316,False,13.177568919304871,9.291582514933497
2,6,-4.240775162594653,7.0,232.22978723404256,252.12340425531917,True,33.982561029956216,9.224114448406262
2,7,0.1778348302580483,4.0,263.1507936507937,256.0079365079365,False,33.06956139188562,9.869364787104596
2,8,-12.215040880730337,6.0,244.4860681114551,277.1888544891641,False,44.89581977913738,9.551018012073804
2,9,-3.629643151283417,9.0,230.1,272.8666666666667,False,13.863150486842017,8.635312046169934
2,10,-14.893559940393883,8.0,255.1723237597911,300.05483028720624,False,52.82671400351411,9.654091420226372
2,11,26.186879700601384,9.0,229.4335260115607,301.7485549132948,False,45.40780613762584,10.06379952484875
3,1,2.2351533937808505,2.0,263.66015625,185.1328125,False,35.67936340497325,9.49554632776496
3,2,-0.2349691624016982,1.0,247.49647887323945,190.29577464788733,False,41.925254777387366,9.26145235107313
3,3,2.784891122965776,2.0,264.9881656804734,212.2603550295858,False,24.622225225040943,9.184309227093603
3,4,5.78300955354635,3.0,250.99688473520249,230.26479750778816,True,46.623510420766245,8.9654098452447
3,5,-14.735009274696305,4.0,267.2564102564103,249.56666666666663,False,51.95645636089913,9.911324887428696
3,6,-4.423101352252566,7.0,236.25352112676055,243.4788732394366,True,31.210646870119746,9.072266668850869
3,7,-1.875850426073177,6.0,247.7280701754386,278.2368421052632,False,51.1408481781979,8.948567877970884
3,8,-9.615467757400644,7.0,232.8571428571429,266.12857142857143,False,21.53792554668087,8.57810501186661
3,9,-22.91311070570932,8.0,261.3219954648526,300.9387755102041,False,59.66340658407147,9.917178314578653
3,10,19.41938398342607,9.0,233.6021505376344,302.46774193548384,False,50.51828500648623,9.774826440997858
4,1,2.277404796713156,1.0,244.36141304347825,179.9701086956522,True,52.19458369736744,9.530929540905396
4,2,6.264412566628134,2.0,260.2818181818182,178.8909090909091,True,32.06108444171226,9.201199434474104
4,3,8.616127180768729,2.0,263.859375,209.15625,False,37.108556480191886,9.069068568844804
4,4,9.013901396280572,3.0,250.72611464968156,227.17834394904455,False,45.42691744262972,9.09738911957957
4,5,-9.464871855424416,7.0,234.87786259541983,228.67175572519085,False,19.048975068253014,9.086433416555312
4,6,-19.405314032976005,4.0,265.7927107061504,253.47608200455585,False,61.28303148295914,9.918276715174652
4,7,-15.046741152426112,7.0,229.6629213483146,254.23595505617976,False,39.64956591311351,8.845161494935782
4,8,30.47269795046144,3.0,250.28571428571428,246.8571428571429,False,3.582070095417669,2.4713456540351717
4,9,2.6117050516144897,6.0,244.94344473007712,277.439588688946,True,59.82205555893555,8.75597585401826
4,10,-29.86188830985961,8.0,263.1255319148936,297.72978723404253,False,65.64787586276853,9.634151470766463
4,11,20.086611078939463,9.0,230.77697841726615,300.3405275779377,False,56.95788864949058,9.987836140968913
5,1,-7.6617032387460515,1.0,244.0048309178744,169.7342995169082,False,27.508585768975028,9.85022916953516
5,2,4.0978712705844,2.0,259.2028985507246,176.1159420289855,False,18.921495977589693,9.488454046176232
5,3,-5.418452845892369,1.0,241.74311926605503,195.1834862385321,False,29.99315142150044,9.537461833136089
5,4,-3.375481812430886,2.0,259.15,194.325,False,22.53378712457091,9.283234232988107
5,5,6.873271783630579,2.0,260.8566037735849,220.26415094339623,False,35.74353226391808,9.698266696288837
5,6,-15.423651551732082,10.0,222.991452991453,238.38247863247864,True,68.52233770140573,9.400240564000407
5,7,12.487405495250425,3.0,246.77430555555557,233.05208333333331,True,41.90490516844124,9.226077841104528
5,8,-25.16448249124004,4.0,266.7371663244353,257.2381930184805,True,69.96570548278997,9.786347801802274
5,9,5.160541220463296,7.0,236.50697674418603,259.4093023255814,False,33.25936453548415,8.510920230985695
5,10,23.69512358431408,6.0,251.2142857142857,254.76785714285717,False,9.727696587343871,7.786663161214248
5,11,14.061683762708856,9.0,228.8413793103448,298.71264367816093,False,63.8533323692179,9.428651168210926
5,12,-31.66469005081929,8.0,262.2808988764045,299.3520599250936,False,74.78749142644841,9.652643949002904
5,13,14.05652052623198,6.0,242.68663594470047,289.94930875576034,False,33.95864209479774,8.435180969829915
6,1,-10.59704269186744,1.0,245.13943355119827,184.1503267973856,True,67.3094567658082,9.503909983077191
6,2,-5.465104476250441,2.0,261.8353658536585,177.9390243902439,False,22.620255512625477,9.43923590087866
6,3,-14.028505663313464,2.0,258.5179856115108,197.3021582733813,False,22.814521820168466,8.05841791339305
6,4,-3.4751026614226888,10.0,226.7062937062937,209.27972027972027,True,19.47058481783404,9.591583989946844
6,5,15.05294904172513,2.0,259.6136363636364,228.9621212121212,False,40.32101893559845,8.664685376551963
6,6,-21.420756306913265,10.0,217.41666666666663,243.5859375,False,57.66860200682233,9.73069374394497
6,7,18.15907745277828,3.0,243.55238095238096,227.13333333333333,False,15.10697611137828,9.02396146268348
6,8,-27.97936055139975,4.0,278.961937716263,244.06228373702425,False,36.94533762234393,10.166521727346478
6,9,12.360816646962965,3.0,247.4833333333333,244.4055555555556,False,25.883668576212592,9.205052144741051
6,10,9.7744974014503,7.0,235.251012145749,257.60323886639674,False,37.99341824198084,8.659182614120299
6,11,12.750909943750122,6.0,250.8684210526316,264.12280701754383,False,18.46920527818329,8.007779282051986
6,12,-23.7178924484004,4.0,262.3686440677966,278.64406779661016,False,36.35021068399474,8.530292437006615
6,13,-28.357430880313885,8.0,269.02521008403363,298.036974789916,True,87.9446203205162,9.437496256643923
6,14,14.925502384746869,9.0,228.80737704918036,296.29303278688525,True,72.59519272519124,9.30731872513791
6,15,16.842835817423595,6.0,244.2967479674797,295.2845528455285,False,38.86857346703949,8.448375597889331
7,1,-4.417129990161358,1.0,247.084375,175.55625,False,44.966839993415554,9.42171798328541
7,2,14.976275154804757,2.0,262.2842105263158,175.6315789473684,False,13.342496785448038,9.217143248795312
7,3,-1.430176404061193,2.0,263.1286307053942,196.49377593360995,False,35.74690491677096,8.924840133747988
7,4,-8.84560898401445,10.0,231.2958579881657,200.25443786982248,False,24.848906968753347,9.00891680256056
7,5,7.355059656620283,1.0,248.12980769230768,209.75,False,31.163467641548376,8.881237316395936
7,6,-10.419984184701402,10.0,228.57142857142856,215.64285714285717,False,11.174400928237612,8.210378487951122
7,7,-0.5740367103940904,2.0,263.57284768211923,239.09271523178808,False,43.98248361732441,9.127181571259918
7,8,-34.17581281499401,10.0,213.88953488372093,243.92151162790697,False,46.72466436671091,9.94872095466509
7,9,19.246045219666417,6.0,246.52777777777777,252.71527777777777,False,71.20355466465867,8.39554228608614
7,10,-0.7171287804696509,4.0,279.01677852349,243.6778523489933,False,40.28458143838881,9.689003562409892
7,11,18.107789915011,7.0,233.9250936329588,260.3857677902621,False,41.57391789495031,8.589685767899317
7,13,18.527264931485195,9.0,225.59615384615384,281.80494505494505,False,55.82963689894093,8.811108396424546
7,14,-29.29656933981752,8.0,268.46996466431096,286.2791519434629,False,40.36909670884649,9.1188005003309
7,15,11.157558761136311,6.0,248.51170568561872,305.9163879598662,False,44.70202537242889,9.14521440705779
7,16,-36.109835888213055,8.0,275.12012012012013,304.05105105105105,True,49.928562251759736,8.873216918958029
7,17,11.960233348779893,9.0,234.55625,315.1875,False,22.96961072287033,9.272748149270544
8,3,-12.851204784472502,4.0,281.84982935153585,247.23890784982936,True,41.505087690360526,9.365487063534472
9,2,-1.2297616749556852,24.0,242.57111111111112,191.46666666666667,False,62.81454527915637,9.733036151727724
9,4,-8.870123809889565,26.0,225.8688524590164,181.14754098360652,False,17.67194148700549,9.00256679425452
9,7,19.136055056307725,29.0,214.99272727272728,229.0981818181818,False,40.79123861039287,8.795440389102673
9,9,-1.1716017277980302,31.0,264.28968253968253,233.58333333333331,True,36.98453448495346,8.956240939324687
9,10,-2.331599105055343,32.0,248.3232044198895,249.292817679558,False,55.74076216244319,8.48667357777994
9,11,26.133921432388995,33.0,232.6888888888889,236.0888888888889,False,15.13514512544564,7.820705301596212
9,14,25.593390358274508,35.0,230.7086330935252,268.841726618705,True,48.0992397866047,7.864800626128435
9,15,-7.595881673736848,4.0,279.0970873786408,255.76699029126212,False,14.327284414736468,9.459196575565633
9,18,0.6753357511481284,4.0,278.4166666666667,270.84615384615387,False,19.58200348151458,10.245897092839876
9,20,-39.16359626932798,8.0,258.89516129032256,305.3467741935484,True,60.74034913019344,8.344361639476968
9,21,9.597360232107146,39.0,228.9193083573487,310.69452449567723,True,56.851487050250284,8.549901913852235
10,1,12.219615253685758,41.0,262.44407894736844,179.0065789473684,False,41.14875421196899,9.819038149557493
10,2,-0.8643783937754252,24.0,245.3524096385542,185.36746987951807,False,51.25189779566319,8.785882496020584
10,3,-14.277159238591892,26.0,227.73456790123456,191.2314814814815,False,45.5682828651162,9.297089846208012
10,4,0.3185155099047483,31.0,265.69849246231155,209.1859296482412,False,27.74236497111965,9.360012881731508
10,5,6.476531086637575,33.0,236.44366197183095,229.9683098591549,False,42.57923017292129,8.818118136809197
10,6,4.29333762942192,32.0,251.94915254237287,232.67457627118645,False,45.408917858491456,8.93950450686577
10,8,-34.99448204162158,29.0,208.15489749430523,239.82915717539865,True,59.69377177149237,9.779970660861816
10,9,-2.018940745208498,31.0,267.579634464752,254.98955613577024,False,60.74611304157468,8.316818085409425
10,10,1.6781309509371638,42.0,299.1151079136691,245.70503597122303,False,18.417024933523223,10.02086662572272
10,11,16.39797979164358,35.0,224.5793650793651,248.968253968254,False,18.78633748089588,8.752566005635865
10,12,2.466972688489809,43.0,300.1106719367589,268.6442687747036,False,32.41404878785582,10.181459283742557
10,14,17.131690201524844,35.0,231.6113537117904,272.6637554585153,False,37.93930274930897,7.8955644199593396
10,16,-34.367735057457274,8.0,274.44591029023746,293.1767810026385,False,56.87304802939818,9.06510138373536
10,17,-37.98474932350167,44.0,280.33419023136247,310.38303341902315,False,65.25558960888047,8.2399981115992
10,18,8.92562957615854,8.0,249.203125,321.0703125,True,60.36000396770748,9.308007119634736
10,19,14.427543120229313,39.0,231.1368421052632,305.7684210526316,False,14.368322171045277,8.59216060174758
10,20,9.2859971463818,39.0,235.26470588235293,328.06302521008405,False,36.6426412270658,8.754220895378209
11,1,15.34288365775165,41.0,255.6845637583893,170.41610738255034,False,41.83370875203688,9.654151806462728
11,2,10.298558186494446,24.0,241.8567415730337,181.8483146067416,False,55.4087353878009,8.774723042749788
11,3,-2.149485240211044,26.0,223.72364672364677,182.5185185185185,True,48.97809570580667,9.531395011201026
11,4,4.292532265368999,31.0,260.9288537549407,203.11462450592884,False,35.52487323188073,9.405262953742907
11,6,-2.3295072590096884,33.0,232.20065789473685,227.125,False,44.65028973158276,8.946304086191837
11,7,-39.221965710825685,29.0,202.3139293139293,234.32640332640327,False,66.0179118343231,9.68873245698897
11,8,0.0895161852063587,32.0,246.72955974842768,234.05974842767296,False,50.92057540156051,8.746952917414868
11,9,-5.284876276933891,31.0,261.6738095238095,256.6523809523809,False,67.94625073471936,8.260908666828405
11,10,5.562747472813621,42.0,293.86619718309856,235.7183098591549,False,18.305943312165624,10.154360977971068
11,12,9.803315151989048,35.0,221.08374384236453,262.29802955665025,True,64.80700938484908,8.479238796765449
11,13,5.930402566166345,43.0,295.72202166064983,259.956678700361,False,35.76333130034306,10.111618616214306
11,14,9.84132503567769,29.0,206.03053435114504,259.46564885496184,False,19.35735961531973,8.747914421818693
11,15,22.322090999744223,8.0,242.10223642172525,278.11182108626195,False,53.80260313761542,8.294430648432368
11,16,-32.69457781916933,8.0,269.15602836879435,292.1678486997636,False,64.3311650970788,9.058199576531772
11,18,-35.308336447009644,44.0,277.1888111888112,306.7902097902098,True,73.54244175166023,8.354984812700097
11,19,15.186048065975983,8.0,243.96521739130435,324.8260869565217,True,69.22628175308219,10.028716127055256
11,20,17.510130388746237,39.0,227.90425531914892,322.8031914893617,False,57.23117487958258,8.814678223726242
12,1,22.869613045012,41.0,253.1322580645161,162.14193548387098,False,44.12630811666249,9.535449149049816
12,2,18.238517188539905,24.0,241.8176943699732,177.2117962466488,True,63.47057403343188,8.441297929662907
12,3,19.22580278415793,26.0,221.843537414966,164.44897959183675,False,19.18085803933368,10.15600020240118
12,4,16.351342452419672,26.0,229.12690355329948,186.38071065989848,False,31.622888484110305,8.45261254760384
12,5,5.814873374359291,31.0,262.6190476190476,199.89115646258503,False,41.59735955143203,9.17508287915068
12,7,-33.95343855905465,29.0,203.59701492537317,228.19402985074623,True,75.14811058375601,9.73114028242036
12,8,-1.9496673369640936,33.0,234.39349112426035,228.86094674556213,False,50.66435760301564,8.927984799481749
12,9,-2.455641372648334,32.0,249.05913978494624,234.6209677419355,False,56.53835503835299,8.895185114268626
12,10,-6.570053519772999,31.0,262.67561983471074,257.9690082644628,False,78.1429742011042,8.76562373530376
12,11,-2.016409197429189,42.0,296.6681034482759,237.53879310344828,False,29.73632528080744,10.3240052709421
12,12,1.0643827132640926,35.0,219.62447257383965,241.831223628692,False,34.41410426754016,8.909977902820033
12,14,2.744887809219782,29.0,206.56969696969696,258.1333333333333,False,24.526465302691207,8.808021441901118
12,15,1.9383694682573904,43.0,296.8841201716738,264.18884120171674,False,28.99386125477785,10.448103084844805
12,16,3.207138068583113,35.0,222.73529411764707,276.78921568627453,False,34.13239888584778,7.779454198074943
12,17,22.18013715752464,8.0,243.04249291784703,283.77053824362605,False,58.58290202502849,8.368937347041566
12,18,-24.69093771618123,8.0,270.8965517241379,295.95943204868155,False,74.62172948973472,9.306169955667436
12,20,-23.845992273070923,44.0,287.8686440677966,295.8601694915254,False,36.068793323113,8.533822024045685
12,21,24.36348065132041,8.0,239.5530973451328,311.2345132743363,False,35.25789066266646,8.301315881801232
12,22,21.53910332653862,39.0,229.18625277161863,326.34811529933484,False,65.47283775699442,9.31832950160178
12,23,-25.90862720599641,44.0,270.75390625,330.33984375,True,37.272198044450526,8.928401783298519
12,24,9.026342534068126,8.0,251.23166023166024,343.6332046332046,False,38.79855488615734,8.740833291087432
13,1,32.07325458169454,41.0,251.74539877300612,156.61656441717793,False,45.60258083024537,9.464646042165384
13,2,43.47703045957977,24.0,228.97520661157023,148.47107438016528,False,16.884649274715112,9.377806121479018
13,3,31.682269934777736,26.0,219.6742857142857,161.04,False,24.912267603022443,9.374061499576776
13,5,25.502642450332367,24.0,248.8564814814815,184.38888888888889,False,33.286666831074214,8.48464718705856
13,6,19.85380921169573,26.0,231.38536585365853,183.6,False,30.167036665587624,8.938769167871227
13,7,12.334373606631642,31.0,268.8068965517241,196.7793103448276,True,43.992968256348775,8.783297013170683
13,9,-19.65857690940931,29.0,215.06425702811245,202.10441767068272,False,35.71680905893434,9.016983208866924
13,10,-13.574511982718043,33.0,238.5326086956522,224.95652173913044,True,56.89562014617103,8.580428771283156
13,11,-14.571718360646363,35.0,225.10188679245283,219.78490566037732,False,40.08050925361507,8.632388556445994
13,12,-14.083694073264176,32.0,251.54135338345864,232.02756892230576,True,66.99017142806562,8.05536706150793
13,13,3.755832348458776,42.0,298.4076923076923,233.54615384615383,True,33.05508800829593,10.197585133874934
13,14,-28.381346073674504,29.0,198.95804195804195,238.020979020979,False,38.98865591324958,9.535534783610862
13,15,-3.508307679056493,31.0,262.8228571428571,261.83809523809526,True,89.65471700902447,11.060256857350208
13,17,-10.86807289135115,29.0,206.42127659574467,269.3489361702128,False,68.28209923161788,9.608573494328946
13,18,-7.239226374038655,43.0,297.206611570248,262.301652892562,False,30.89116702488509,10.18637149136184
13,19,-12.02849549123814,35.0,221.5252100840336,267.3067226890756,False,36.96525369707128,8.410925337923171
13,20,21.994897508752764,8.0,246.27568922305764,291.17293233082705,True,69.39396993838784,8.28958449276983
13,21,-10.525183896204055,8.0,279.6516393442623,279.63524590163934,False,36.103394138329335,8.878917515686332
13,22,-13.052441857327498,44.0,290.7678571428572,298.69642857142856,False,38.76023754813208,9.404791739392808
13,23,21.477864713663298,8.0,235.78602620087332,301.69868995633186,False,38.44308483536936,7.968056187234782
13,24,23.71569956568584,39.0,228.5811088295688,321.6652977412731,True,76.50383003915829,9.194755506487658
13,25,-21.846589629932367,44.0,269.61347517730496,318.6418439716312,False,39.93615327518026,9.261058778161958
13,26,-33.05794420793574,44.0,277.15034965034965,336.96153846153845,False,42.91324188339556,8.905003726621178
13,27,18.595108445463225,8.0,252.40076335877865,340.0267175572519,False,38.86490414595363,9.291250569285848
14,2,45.70612495975111,41.0,252.93783783783783,156.23243243243243,False,48.12906001486029,10.315420452201565
14,3,46.021953979974974,26.0,208.11428571428573,152.8734693877551,False,32.68570277966578,10.10213658895512
14,4,43.15202406276183,24.0,227.46099290780143,150.3404255319149,False,20.892214847119263,8.733560506334662
14,5,31.554944744844477,26.0,227.41538461538465,174.8102564102564,False,28.601655813226657,8.797629009836054
14,6,49.28659253521628,24.0,249.3571428571429,174.76190476190476,False,36.23777709058084,9.06779312057745
14,7,-3.894052071241152,31.0,273.47169811320754,185.4779874213837,False,22.997982461072223,9.22277915257916
14,9,-16.1320357778315,29.0,214.34439834024897,199.97510373443984,False,37.954694048225576,8.324731461583642
14,10,-7.456257964240792,33.0,244.17880794701983,195.35099337748343,False,22.4018036077161,8.700746350760253
14,11,-17.86715700652029,35.0,225.7753623188406,212.34782608695653,False,42.2104512480939,8.634186527570789
14,12,-11.550826627132077,32.0,256.8341708542713,206.70854271356785,False,31.659008855267373,8.122706665557741
14,14,-7.707811842297756,31.0,271.1258278145696,206.90066225165563,False,25.27177623351706,7.884868361677168
14,15,-18.539100379311247,33.0,237.8477366255144,221.9588477366255,False,40.59212708543847,7.934693798513877
14,16,-1.270448074531825,42.0,297.16346153846155,220.79807692307693,False,13.96194099662842,9.686613226304422
14,18,-23.338911765272996,29.0,200.679180887372,239.42662116040955,False,42.63544992105879,9.216071411412123
14,19,-8.923739613847786,32.0,250.8640776699029,241.8252427184466,False,35.433392248756924,7.576226753035519
14,20,-7.580223446121164,31.0,265.2933333333333,242.52,False,35.21621080693125,8.477935202080012
14,21,-1.883570261435313,42.0,297.72857142857146,235.4,False,19.17803604063232,9.4962331388972
14,22,-12.342386612945088,29.0,207.5080971659919,271.2186234817814,True,75.26223332656284,9.623503653145193
14,23,-17.975838590542637,35.0,223.76061776061772,262.5405405405405,False,40.991701993370434,8.322861764332371
14,24,-15.14107921295146,43.0,292.1089494163424,260.4824902723735,False,37.3509258509719,8.9771375951578
14,25,19.42679590216192,8.0,241.69897959183675,272.2295918367347,False,30.799495781086208,8.663546164377877
14,26,15.502879183238088,31.0,261.4594594594595,285.54354354354354,True,52.88725598376547,8.351070599434259
14,27,15.553206159679457,8.0,275.6228956228956,280.7542087542088,False,40.29887294206663,9.59611911982897
14,28,15.23783958671616,8.0,236.0490566037736,300.09056603773587,False,43.84884401539484,8.07182887649392
14,29,10.740848442833585,44.0,295.20552147239266,301.8466257668712,False,43.1255558834135,10.000883042680028
14,30,14.095431654376508,39.0,221.9015748031496,303.78740157480314,False,37.63182949733593,8.77219988917273
14,31,12.3086875111988,8.0,252.43859649122808,307.2061403508772,False,38.048228248777576,7.814459903093885
14,32,-36.51711989496585,44.0,272.4903225806452,321.1258064516129,False,44.97911805021284,9.2271519877951
