TimeStep,Cell_lable,Orientation,Center_X,Center_Y,Major_axis,Minor_axis
1,1,90,244.5,216.5,17,5
1,2,0,262,252,16,6
1,3,9.46232223510742,228.729705810547,250.121627807617,28.6054229736328,7.72675228118896
1,4,18.4349479675293,242.400009155273,260.800018310547,33.5201416015625,8.22192192077637
1,5,0,254.5,275.5,15,9
1,6,65.7722549438477,228.606033325195,286.902282714844,35.2457656860352,8.02490997314453
2,1,77.47119140625,244.911743164063,216.352951049805,14.3174114227295,5.96558809280396
2,4,11.3099327087402,244.13459777832,277.826904296875,33.3397369384766,8.04076099395752
2,5,14.036244392395,258.676483154297,288.794128417969,22.5558128356934,8.48874568939209
2,6,63.4349517822266,229.100021362305,301.200012207031,39.8020095825195,8.04984474182129
2,7,90,259.5,181.5,9,7
2,8,0,261,211.5,23,6
3,4,90,246.5,292.5,11,5
3,5,26.5650501251221,264.299987792969,294.400024414063,32.6465911865234,7.15541696548462
3,6,72.1213073730469,233.201217651367,301.273773193359,43.6250953674316,8.68817901611328
3,8,90,266,217,8,6
3,9,84.8055725097656,251.368881225586,234.057373046875,30.0578670501709,8.14821624755859
3,10,15.9453954696655,269.688690185547,239.339645385742,20.3293628692627,7.28010892868042
4,5,29.538782119751,262.995391845703,297.214050292969,55.188404083252,8.90322685241699
4,6,70.6410064697266,230.197647094727,298.7548828125,48.3714599609375,8.79712867736816
4,9,81.1581878662109,249.262298583984,217.614761352539,55.5760650634766,7.70730876922607
4,10,38.6598052978516,273.414672851563,235.231719970703,8.90190505981445,5.62225532531738
4,11,21.8014068603516,262.534484863281,198.913787841797,11.3274154663086,4.64238357543945
4,12,20.5560455322266,265.24658203125,252.342468261719,24.1104755401611,8.66104507446289
4,13,90,244,258.5,13,6
4,14,90,246,291.5,19,8
5,5,30.6506690979004,262.801025390625,298.585784912109,64.298828125,8.92154121398926
5,6,75.9637603759766,227.176498413086,292.205902099609,42.6862678527832,8.48874568939209
5,9,90,228.5,215.5,11,7
5,12,25.2777194976807,265.306640625,259.144805908203,54.6065711975098,9.16807651519775
5,14,77.0053787231445,240.758407592773,281.786499023438,45.6464881896973,7.72017621994019
5,15,75.0685806274414,247.966812133789,236.375549316406,44.3823928833008,8.11637401580811
5,16,90,261.5,225.5,19,7
6,5,27.1811103820801,269.155212402344,297.566223144531,73.3772583007813,9.400559425354
6,6,73.0724868774414,226.315780639648,285.751739501953,40.1387100219727,8.31890296936035
6,12,25.3461780548096,278.065612792969,244.583709716797,31.2503051757813,8.89468288421631
6,14,72.6459732055664,244.256225585938,294.419921875,32.5716323852539,7.51653003692627
6,15,78.690071105957,245.519226074219,236.096130371094,30.9863510131836,8.43299388885498
6,16,74.0546035766602,259.443389892578,229.301864624023,35.1642951965332,7.5548300743103
6,17,23.1985912322998,262.301727294922,278.129333496094,32.3013877868652,8.53491878509521
6,18,18.4349498748779,247.350006103516,170.949996948242,23.7170829772949,6.95701026916504
6,19,5.71059226989746,261.123748779297,183.26237487793,29.1545925140381,7.86079406738281
6,20,90,233.5,247.5,11,7
6,21,29.0546054840088,216.150955200195,245.5283203125,29.3328323364258,8.54731464385986
7,5,90,290.5,275.5,9,9
7,6,73.1416015625,225.542068481445,282.638763427734,49.6202659606934,8.43921566009521
7,14,80.5376739501953,246.51350402832,294.581085205078,20.056676864624,7.72675228118896
7,15,70.4633483886719,246.772186279297,253.403442382813,60.0721702575684,7.995436668396
7,17,29.7448806762695,268.484588623047,285.776916503906,35.8460350036621,9.30260467529297
7,20,73.0724868774414,233.761291503906,260.572692871094,36.9775238037109,8.52687549591064
7,21,33.023868560791,214.562377929688,242.865539550781,38.5684089660645,8.9294261932373
7,22,33.6900672912598,275.538421630859,303.692291259766,41.0478134155273,8.87520313262939
8,15,23.1985912322998,264.5,292.000030517578,46.088565826416,9.58537006378174
8,22,70.3461761474609,285.809936523438,311.56787109375,43.9927940368652,8.94654750823975
8,23,90,278.5,259,8,5
8,24,67.6713409423828,299.185943603516,304.539733886719,72.0689468383789,9.15108871459961
8,25,90,316,267.5,7,6
8,26,71.5650482177734,302.600006103516,273.799987792969,32.8876876831055,8.22192192077637
8,27,33.6900672912598,326.346160888672,340.230743408203,39.3837127685547,9.15255355834961
8,28,75.9637603759766,301.61767578125,347.970611572266,22.0707416534424,8.00367546081543
8,29,70.5599670410156,278.813873291016,334.389251708984,54.4160842895508,8.26503276824951
8,30,36.0273704528809,335.524353027344,353.654083251953,36.0255165100098,8.52849006652832
9,15,36.8698959350586,252.760009765625,288.820007324219,44.4000015258789,8.60000038146973
9,22,38.0470428466797,259.310089111328,304.74267578125,50.4345664978027,8.52559757232666
9,31,9.46232223510742,222.621627807617,195.270263671875,9.53514099121094,5.58956575393677
9,32,20.5560474395752,205.787673950195,192.732879638672,34.5271377563477,8.30992126464844
9,33,90,264.5,222.5,7,5
9,34,73.7397918701172,228.539978027344,224.279968261719,38.1999969482422,7.99999952316284
9,35,26.5650501251221,187.899978637695,236.699996948242,46.9574317932129,9.39148712158203
9,36,69.4439544677734,209.945220947266,257.520538330078,46.5823745727539,8.42696285247803
9,37,68.5232086181641,223.165588378906,250.025009155273,79.2811660766602,9.38193511962891
9,38,71.5650482177734,199.250015258789,270.25,37.947322845459,7.90569305419922
9,39,77.47119140625,227.341171264648,300.035308837891,26.465518951416,6.50791454315186
10,15,75.9637603759766,246.882385253906,307.529449462891,28.1341323852539,7.27606868743896
10,22,36.8698959350586,282.460021972656,307.720001220703,49,8.80000019073486
10,36,33.6900672912598,207.923049926758,239.615356445313,53.2512245178223,9.42990303039551
10,37,74.5778350830078,229.000030517578,265.000030517578,50.5265083312988,8.50972652435303
10,39,0,231,305.5,11,4
10,40,75.9637603759766,216.617660522461,275.470611572266,40.5034484863281,8.24621105194092
10,41,34.3803443908691,274.270721435547,293.52734375,49.3881225585938,9.03494262695313
10,42,79.2156982421875,261.488006591797,176.311813354492,29.0491542816162,7.57804012298584
10,43,90,281.5,220.5,7,7
10,44,90,300,273.5,17,8
10,45,64.2306671142578,249.566543579102,275.709289550781,42.0774993896484,8.10496425628662
11,15,69.4439544677734,241.890411376953,316.041076660156,44.9438056945801,8.42696285247803
11,22,34.0193481445313,277.498016357422,306.336181640625,60.4645156860352,9.24166393280029
11,36,40.1009101867676,202.392211914063,233.909225463867,57.7306671142578,9.33996963500977
11,40,90,205.5,256.5,11,7
11,41,32.8285446166992,269.685516357422,291.587432861328,55.7577438354492,9.64985656738281
11,42,75.2564392089844,255.066070556641,168.851043701172,32.2188491821289,7.32940626144409
11,44,90,296.5,266.5,17,9
11,45,66.1940612792969,241.46598815918,277.956207275391,44.3735160827637,7.9382586479187
11,46,75.9637603759766,239.529434204102,169.617660522461,22.3132743835449,6.5484619140625
11,47,5.71059322357178,259.861358642578,275.386169433594,19.5027294158936,7.16426801681519
11,48,72.1811065673828,227.676315307617,322.104034423828,48.6894607543945,8.36424922943115
12,15,66.0375137329102,238.9072265625,310.541229248047,31.3741989135742,8.73197746276855
12,22,26.5650501251221,271.5,328,28.1744556427002,8.04984474182129
12,36,33.1113433837891,203.771194458008,227.350799560547,65.7342224121094,9.61431407928467
12,41,25.5599670410156,271.353088378906,295.625396728516,64.4437637329102,10.1980390548706
12,42,68.9624862670898,254.273193359375,165.510299682617,44.9441757202148,8.61549663543701
12,44,90,296.5,272.5,7,7
12,45,64.9831008911133,243.042007446289,285.447113037109,45.671630859375,8.39729690551758
12,46,72.3498840332031,241.589111328125,175.994369506836,53.4504699707031,8.66296195983887
12,47,90,260.5,281.5,21,7
12,48,68.1985931396484,228.913787841797,326.034484863281,55.7086029052734,8.72768020629883
12,49,23.9624900817871,287.546417236328,296.020599365234,30.8665237426758,8.52890777587891
12,50,75.9637603759766,249.676483154297,334.205932617188,15.2797441482544,8.00367546081543
12,51,72.2553253173828,226.261993408203,178.25617980957,41.7161750793457,8.19084644317627
12,52,77.9052429199219,280.634124755859,207.292678833008,26.6800384521484,7.26367616653442
12,53,90,281,236,18,8
13,15,68.1985931396484,235.413787841797,301.034454345703,34.5393333435059,8.17059516906738
13,22,32.2756423950195,277.206939697266,336.630737304688,35.8220291137695,8.32139110565186
13,36,21.0375118255615,214.999984741211,201.5,32.5235023498535,9.11806869506836
13,41,20.5560474395752,269.445190429688,318.979431152344,34.5271377563477,9.24625015258789
13,42,59.7435646057129,251.282379150391,156.126937866211,39.9497680664063,8.7097692489624
13,45,68.7494964599609,246.241287231445,290.906158447266,57.5771789550781,8.59515571594238
13,46,56.3099365234375,232.923065185547,154.384613037109,30.5085124969482,8.32050323486328
13,48,69.4439544677734,221.883544921875,307.356170654297,27.2705879211426,8.19287967681885
13,49,18.4349498748779,292.449981689453,291.650024414063,15.4951591491699,6.95701026916504
13,50,70.0168914794922,251.926986694336,338.299255371094,33.4908180236816,8.54357719421387
13,51,64.0934906005859,226.060455322266,173.242095947266,49.6271553039551,9.30348491668701
13,52,75.9637603759766,285.852935791016,198.911758422852,30.8020248413086,8.00367546081543
13,53,11.3099327087402,279.942321777344,238.288467407227,29.6135368347168,9.02134227752686
13,54,63.4349517822266,248.400024414063,183.300033569336,30.4105224609375,8.49705791473389
13,55,29.3577518463135,198.568222045898,238.100875854492,35.3532829284668,9.6962776184082
13,56,26.5650501251221,288.200012207031,309.600006103516,8.04984474182129,5.36656284332275
13,57,66.8014068603516,234.939666748047,336.02587890625,30.4630966186523,8.53491878509521
13,58,78.690071105957,268.038452148438,197.192306518555,37.2620658874512,8.23687839508057
13,59,14.036244392395,224.764724731445,218.941223144531,35.8952713012695,9.21635341644287
13,60,90,297.5,229,16,7
13,61,14.3813953399658,238.599945068359,224.410232543945,49.9731216430664,8.86700057983398
13,62,17.1027297973633,264.894592285156,236.967559814453,27.2029438018799,8.60201168060303
13,63,13.6713075637817,252.55583190918,228.770355224609,49.2399139404297,8.48239517211914
13,64,18.4349479675293,209.250030517578,252.250015258789,26.2469024658203,9.48683166503906
13,65,14.036244392395,223.000030517578,259.000030517578,16.9774913787842,7.27606868743896
14,15,74.0546035766602,236.235824584961,299.575469970703,38.598316192627,8.10427188873291
14,22,37.5685920715332,278.514862060547,337.280670166016,37.0094413757324,7.86526870727539
14,36,17.5255680084229,214.066757202148,199.705291748047,33.5259590148926,8.58224391937256
14,41,37.4053573608398,272.5,321,39.3908042907715,9.01829814910889
14,42,45,252.750030517578,156.250015258789,42.4264068603516,9.1923885345459
14,45,70.3461761474609,241.278274536133,271.579193115234,26.5705738067627,8.47567653656006
14,46,45,222.500015258789,146,31.8198051452637,7.77817440032959
14,48,75.9637603759766,222.235321044922,304.441192626953,30.0744171142578,7.51860380172729
14,49,78.690071105957,294.730773925781,300.653839111328,36.4776000976563,7.84464454650879
14,50,66.8014068603516,249.241409301758,337.896606445313,28.6248073577881,8.40361309051514
14,51,48.8140754699707,217.022125244141,163.168151855469,55.4084587097168,9.97164154052734
14,53,90,281.5,231,20,7
14,54,38.6598052978516,248.804916381836,174.243911743164,32.7964897155762,9.05807876586914
14,55,24.2277450561523,200.604995727539,238.822235107422,36.7504348754883,8.89123439788818
14,57,68.9624862670898,233.701019287109,340.922668457031,32.6670951843262,8.543701171875
14,58,90,272.5,185.5,17,7
14,59,18.4349498748779,225.75,211.75,38.8960075378418,8.8543758392334
14,60,90,297,226,16,6
14,61,14.3493328094482,239.962417602539,212.874099731445,55.0640411376953,9.82320880889893
14,62,90,266.5,235.5,19,7
14,63,11.3099327087402,256.826904296875,206.86540222168,28.4368362426758,7.84464406967163
14,64,19.7988758087158,210.371078491211,254.913589477539,38.2000312805176,8.46798801422119
14,65,19.4400367736816,223.715408325195,261.723083496094,35.7226867675781,8.81973266601563
14,66,6.00900554656982,251.578079223633,239.508239746094,29.154712677002,6.69982624053955
14,67,75.9637603759766,252.617660522461,306.970611572266,33.2273750305176,7.51860427856445
14,68,0,289,270,12,6
14,69,74.4758911132813,275.432647705078,279.657623291016,35.8642807006836,8.83224868774414
14,70,74.5778350830078,261.035369873047,285.128173828125,47.8007354736328,8.50972652435303
15,15,78.690071105957,231,286.500030517578,19.8077297210693,6.47183227539063
15,22,31.6075019836426,280.306854248047,347.688812255859,40.2899932861328,8.32004737854004
15,36,18.4349479675293,214.75,190.25,12.6491098403931,6.64078283309937
15,41,32.2756462097168,271.857421875,332.225769042969,41.6514549255371,9.43387603759766
15,42,30.1413860321045,250.753692626953,151.840835571289,47.5075988769531,11.1864633560181
15,45,78.690071105957,242.192306518555,275.461547851563,27.6523780822754,7.64852952957153
15,46,36.8698959350586,214.040008544922,146.279998779297,35.1999969482422,8.79999923706055
15,49,82.8749847412109,294.623107910156,310.984619140625,30.3885078430176,8.18629264831543
15,50,71.565055847168,246.600036621094,341.299987792969,36.998649597168,7.90569400787354
15,51,30.4655437469482,196.358612060547,151.740371704102,30.1676979064941,9.2277660369873
15,53,0,281.5,228,18,7
15,54,36.0273780822754,248.935134887695,168.089202880859,34.4080467224121,8.45496845245361
15,55,30.6506633758545,199.73957824707,244.345703125,40.3062515258789,9.52693271636963
15,57,74.3577499389648,231.221054077148,343.718078613281,35.0133666992188,7.81926727294922
15,58,14.036244392395,273.294097900391,183.823532104492,27.163990020752,8.73128223419189
15,59,90,223,227,12,6
15,61,90,243,183.5,11,6
15,62,90,267,232.5,13,6
15,64,29.7448806762695,211.323104858398,254.184631347656,32.2490310668945,8.68243026733398
15,65,38.9909973144531,224.946578979492,261.742462158203,39.3433952331543,8.99383354187012
15,67,72.3498840332031,252.107894897461,316.124786376953,35.7347106933594,7.75335073471069
15,68,26.5650501251221,288.800048828125,273.900024414063,12.5219802856445,6.70820379257202
15,69,76.4295654296875,275.124176025391,285.728698730469,38.8162498474121,8.34649848937988
15,70,76.6754760742188,260.802307128906,290.665222167969,52.6231575012207,7.9638934135437
15,71,53.9726295471191,223.005416870117,174.132431030273,26.9823760986328,8.38144683837891
15,72,28.6104621887207,238.331176757813,230.726119995117,15.1636524200439,4.46928691864014
15,73,90,237.5,312,8,5
15,74,0,288.5,186,14,7
15,75,82.8749847412109,296.746185302734,227.969253540039,28.4039535522461,7.44208431243896
16,15,0,221.5,295,16,5
16,22,36.8698959350586,287.460021972656,358.720031738281,46.5999984741211,8.39999961853027
16,41,34.5085220336914,278.830200195313,345.383239746094,44.086238861084,8.90995311737061
16,42,8.13010311126709,236.429977416992,146.989990234375,24.0416316986084,9.4752311706543
16,46,53.9726295471191,213.554046630859,148.824310302734,40.8044128417969,8.74905395507813
16,49,72.7585372924805,298.858489990234,312.543914794922,44.6245422363281,8.89197635650635
16,50,90,246.5,336,12,7
16,51,50.9061431884766,199.414123535156,155.163543701172,32.0147018432617,8.39173221588135
16,53,90,285.5,229,12,7
16,54,26.5650501251221,250.800048828125,168.400024414063,39.3547973632813,8.94427108764648
16,55,50.1944313049316,201.663909912109,250.196701049805,43.2764663696289,8.57847213745117
16,58,21.124719619751,273.735748291016,194.12516784668,55.713493347168,10.9603786468506
16,62,90,257.5,229.5,9,5
16,65,50.1944313049316,218.25407409668,255.704925537109,36.362476348877,8.57847213745117
16,67,74.3577575683594,258.445831298828,327.235168457031,38.5955963134766,7.3570442199707
16,69,78.3106307983398,280.632293701172,296.97265625,45.3161163330078,8.07045555114746
16,70,90,261,276,10,6
16,71,79.9920196533203,221.615798950195,177.156051635742,27.8056526184082,9.55819320678711
16,75,75.9637603759766,300.852966308594,227.411773681641,32.2572364807129,7.76113939285278
16,76,26.5650501251221,264,159.000015258789,25.9383888244629,8.9442720413208
16,77,55.0079803466797,227.654342651367,266.791931152344,43.583137512207,9.25732135772705
16,78,75.9637603759766,270.676513671875,319.205902099609,24.9811687469482,7.51860427856445
16,79,90,244.5,187,20,7
16,80,25.2011222839355,289.553802490234,196.760620117188,37.6298141479492,9.63365840911865
16,81,7.59464359283447,257.008728027344,199.934509277344,32.3801116943359,8.32631301879883
16,82,66.8014068603516,201.836212158203,288.784545898438,39.917163848877,8.797532081604
17,22,40.7636032104492,288.642883300781,360.554229736328,52.4963455200195,8.7493896484375
17,41,42.1844367980957,272.403228759766,357.365386962891,55.2961502075195,8.9613094329834
17,42,23.1985893249512,227.318969726563,139.922424316406,26.523904800415,9.06014442443848
17,46,60.0183601379395,206.528823852539,143.483337402344,44.2754135131836,8.49528217315674
17,49,77.6609115600586,296.231597900391,312.058746337891,44.9068756103516,8.12048149108887
17,51,60.9453964233398,193.660385131836,151.188690185547,33.2179756164551,8.35305786132813
17,54,17.2414588928223,243.936553955078,161.204452514648,44.8550796508789,9.78117370605469
17,55,61.3895416259766,194.812072753906,248.738830566406,47.4861717224121,9.41742420196533
17,58,26.5650501251221,277.100036621094,170.800003051758,29.0688819885254,8.9442720413208
17,65,59.7435646057129,213.235748291016,254.404174804688,40.4536399841309,8.85373306274414
17,67,0,261,348,8,4
17,69,75.9637603759766,281.794097900391,314.676452636719,27.8915977478027,8.00367546081543
17,71,81.2538375854492,219.661849975586,173.552001953125,29.727180480957,9.35151863098145
17,75,68.7494964599609,300.162200927734,223.631362915039,35.4679565429688,8.85404396057129
17,76,21.8014106750488,259.431060791016,151.672424316406,27.2972145080566,9.09907150268555
17,77,64.2900466918945,223.862487792969,265.71435546875,44.7163734436035,8.24249649047852
17,78,77.0053787231445,269.587066650391,325.710632324219,27.8825798034668,7.72017621994019
17,79,11.3099327087402,241.115417480469,187.423080444336,31.7708129882813,8.62910938262939
17,80,21.8014068603516,287.965515136719,188.086212158203,47.7237014770508,10.3989391326904
17,81,10.7842979431152,254.494552612305,195.403717041016,37.8434257507324,8.42004489898682
17,82,59.9314193725586,196.783203125,286.125518798828,45.6398506164551,8.51761722564697
17,83,14.036244392395,266.500030517578,204.500015258789,29.8318824768066,8.48874568939209
17,84,77.47119140625,254.470611572266,323.61767578125,28.0924949645996,7.1587061882019
17,85,90,226,190,14,8
17,86,90,269.5,230,6,5
17,87,60.2551155090332,285.376922607422,229.784606933594,25.0550155639648,8.5583963394165
17,88,90,304.5,258,10,5
17,89,9.46232223510742,288.418914794922,258.486480712891,19.5634803771973,7.23355531692505
17,90,90,247,272,6,6
17,91,90,233.5,275.5,5,5
17,92,90,218,284.5,9,8
17,93,82.8749847412109,239.500015258789,318.000030517578,14.7601327896118,6.20173645019531
17,94,0,231,333,8,4
18,22,35.9421119689941,287.213226318359,365.292083740234,58.5955467224121,8.7033109664917
18,41,30.9637565612793,282.588226318359,346.852935791016,28.6402626037598,8.4034309387207
18,42,18.4349460601807,223.850006103516,132.450012207031,30.3578624725342,9.17060375213623
18,46,56.309928894043,201.346145629883,134.769226074219,50.4777145385742,8.59785270690918
18,49,75.579231262207,295.089599609375,310.348388671875,50.6936874389648,8.52273750305176
18,51,57.0947570800781,190.103652954102,144.93293762207,37.1386337280273,8.44508838653564
18,54,12.3390874862671,244.460891723633,153.178955078125,50.8598594665527,9.31107902526855
18,55,68.4985656738281,192.231338500977,244.817962646484,52.5539703369141,9.64241409301758
18,58,21.8014106750488,281.672393798828,158.568969726563,29.154167175293,8.35628986358643
18,65,72.0308609008789,213.361221313477,251.572082519531,45.8386573791504,9.1265983581543
18,69,71.5650482177734,280,310.500030517578,35.1012763977051,7.90569353103638
18,71,83.9909896850586,221.065765380859,166.124664306641,32.5569686889648,8.3224401473999
18,75,71.5650482177734,299.700042724609,219.099975585938,38.5797805786133,8.22192192077637
18,76,14.036244392395,260.088256835938,141.647064208984,31.5296306610107,9.45888900756836
18,77,72.0720825195313,223.512924194336,263.539947509766,51.2380828857422,8.39509773254395
18,78,66.8014068603516,268.120697021484,317.448303222656,12.4741125106812,4.59572601318359
18,79,23.6293792724609,241.711486816406,180.873779296875,36.7608070373535,8.87527275085449
18,80,23.9624900817871,288.149505615234,183.288665771484,56.8593864440918,9.84885787963867
18,81,26.5650501251221,254.70002746582,187.100006103516,42.4852905273438,8.49705791473389
18,82,59.7435646057129,194.002578735352,283.790161132813,51.7547569274902,8.85373401641846
18,83,26.5650501251221,267.100006103516,193.800018310547,33.5410270690918,8.04984474182129
18,87,74.7448806762695,286.915374755859,229.023071289063,30.5216159820557,8.24434375762939
18,89,18.4349460601807,289.850006103516,264.950012207031,31.6227760314941,7.90569448471069
18,93,90,237.5,314.5,13,7
18,95,40.6012992858887,261.541198730469,375.035308837891,30.5871963500977,8.24335765838623
18,96,90,227.5,230,12,7
18,97,78.1113433837891,271.017272949219,226.206924438477,27.0903797149658,8.08591175079346
18,98,71.5650482177734,256.200012207031,226.600021362305,28.4604969024658,8.22192192077637
18,99,74.7448806762695,240.984619140625,227.276931762695,37.8889007568359,7.89352083206177
18,100,90,276,251.5,9,6
18,101,11.3099327087402,307.134613037109,261.326904296875,35.104793548584,8.62911033630371
18,102,90,273.5,276.5,9,5
18,103,77.47119140625,219.605865478516,300.976470947266,47.2908401489258,9.00261497497559
19,22,30.9637565612793,275.573516845703,384.044128417969,30.0122528076172,8.57493019104004
19,41,41.6335411071777,277.720642089844,356.751708984375,32.7199211120605,8.55368423461914
19,42,14.036244392395,220.32356262207,125.70588684082,34.4400596618652,9.45888900756836
19,46,55.4914779663086,194.35807800293,127.566314697266,54.0777473449707,9.4249792098999
19,49,80.5376739501953,294.405426025391,310.932434082031,53.2652740478516,8.38434886932373
19,51,57.5288047790527,185.497039794922,142.138229370117,40.1889610290527,9.43367004394531
19,54,11.3099327087402,242.365386962891,145.673095703125,58.6387252807617,9.41357421875
19,55,71.9958419799805,190.713409423828,242.618148803711,57.2284736633301,8.84461784362793
19,58,21.8014068603516,283.637939453125,149.655166625977,35.2821159362793,8.72768115997314
19,65,74.8759918212891,211.329803466797,250.870300292969,51.2164459228516,9.10572719573975
19,69,74.0546035766602,280.792449951172,322.773559570313,29.1204357147217,7.96691179275513
19,71,80.1341857910156,222.124771118164,160.217422485352,36.6670112609863,9.2095890045166
19,75,66.8014068603516,300.758636474609,218.603454589844,42.1493721008301,8.27230834960938
19,76,12.5288076400757,258.976470947266,134.605880737305,35.1427383422852,9.65340518951416
19,77,74.9816360473633,225.557998657227,261.716186523438,63.321605682373,8.83392906188965
19,79,24.7751426696777,242.373153686523,176.441452026367,43.3725242614746,8.8700647354126
19,80,23.7494945526123,288.804321289063,177.353897094727,68.0262145996094,10.1050777435303
19,81,26.5650501251221,255.600021362305,182.300018310547,47.4046401977539,8.49705791473389
19,82,55.0079803466797,182.963088989258,271.375854492188,28.263500213623,8.52001190185547
19,83,28.07248878479,267.344268798828,189.416976928711,38.0588226318359,8.41176509857178
19,87,67.6198654174805,288.575439453125,227.968933105469,32.6900901794434,8.70285224914551
19,89,24.4439544677734,299.811676025391,259.914398193359,34.9249687194824,8.85538291931152
19,95,35.2175903320313,254.353317260742,390.249450683594,36.0427017211914,8.65024948120117
19,96,63.4349517822266,223.900039672852,222.800033569336,26.3856010437012,8.04984474182129
19,97,69.1455383300781,276.310913085938,237.191116333008,55.1347770690918,9.34487724304199
19,98,69.1455383300781,259.854461669922,234.055465698242,51.9753227233887,8.23239231109619
19,99,69.6768646240234,240.402328491211,223.036224365234,42.719669342041,8.99544239044189
19,101,24.4439544677734,314.897247314453,263.726013183594,34.345645904541,8.52434062957764
19,104,59.0362510681152,201.352935791016,297.588226318359,29.1547584533691,7.54593753814697
19,105,40.9143867492676,297.890869140625,354.972076416016,32.6457672119141,8.96751022338867
19,106,11.3099327087402,224.615371704102,179.423080444336,19.8077297210693,8.43299388885498
19,107,45,203.500030517578,222.000030517578,10.6066017150879,6.3639612197876
19,108,90,259,269,10,6
19,109,90,245.5,272,8,5
19,110,90,252,367,12,6
19,111,26.5650501251221,220.400024414063,386.700012207031,11.6275539398193,5.81377649307251
19,112,33.6900672912598,233.26921081543,395.846130371094,31.0632076263428,7.48845243453979
